span,label
We thought maybe he’d have the answer…,['Explain']
Here’s his original story from 2010…,['Explain']
My folks decided to get divorced.,['Explain']
" And if you were nice to one, the other one would get mad with you",['Explain']
"When October came, I thought, gee, you know, what’s going to happen at Thanksgiving?",['Explain']
"So I just thought, well, there must be some other people that are in the same boat. ",['Explain']
Why should they have that rotten feeling?,['Open-ended']
 Why should they be stuck home alone?,['Open-ended']
" So, I put an ad in the local paper and offered to cook Thanksgiving dinner for twelve people",['Explain']
People came and they had a good time,['Explain']
"And, last year 84 people showed up",['Explain']
What I do is transform the hall at the First Baptist Church to look as close to home as I can get it,['Explain']
 I have a fake fireplace,['Explain']
 I have Norman Rockwell’s famous Thanksgiving picture framed,['Explain']
And the way I test my success or failure is how long they stay.,['Explain']
"Last year, I had a family show up two hours late",['Explain']
 He had lost his job and they had heard about the dinner and wanted something to eat,['Explain']
". And, some of these people might not have anything, but they always find something that they can be grateful for.",['Explain']
"My goal is always to have nobody sign up, ’cause that means everybody’s got a place to go and everybody’s okay",['Explain']
And that’s what keeps me going twenty-five years later.,['Explain']
So in 2020…we reached back out to Scott to see how he was dealing with this new reality.,['Explain']
"Well, turns out…instead of hosting an in-person event… Scott partnered with a local restaurant to give away free meals from the window of his vacuum repair shop.",['Explain']
"Using StoryCorps Connect, Scott spoke with his friend Loretta Saint-Louis, who he met during one of his dinners.",['Explain']
I was new to Melrose and I didn’t really know people here,['Explain']
. And I saw the advertisement.,['Explain']
I think it was in the paper,['Explain']
 And it took a bit of courage for me to just call you.,['Explain']
What was your first impression of this crazy guy on the other end of the phone?,['Open-ended']
You were so friendly,['Explain']
" I was blown away, all the care that you put into it",['Explain']
It felt like I was going to a family Thanksgiving event.,['Explain']
 And I’m going to miss that a lot.,['Explain']
"Yeah, because of the COVID-19 crisis",['Explain']
I’ve offered people alternatives to us getting together. ,['Explain']
"It’s nice to know that you still want to feed us, but it’s the togetherness of it that’s important.",['Explain']
"You know, all the people that come …they are young and old, male, female from different places, backgrounds, and countries",['Explain']
"And what I find always interesting is despite the great differences, they all have similar things that they’re thankful for.",['Explain']
And some of them will make you cry.,['Explain']
 Somebody will say their son’s now speaking to them. ,['Explain']
"You know, no matter what your condition is, health-wise, financial, or newly divorced, or newly widowed, they focus for some time on good things",['Explain']
And I think that’s \nwonderful.,['Explain']
What advice do you have for people who will be alone this year?,['Open-ended']
"I would say call everybody and anybody that you can think of tell them, “I love you.”",['Explain']
"Don’t talk with your mouth full, you know, we don’t want spraying turkey all over the computer screen or the phone.",['Explain']
But connect with as many people that you think might be alone or would appreciate a call and tell them you’re thinking of them.,['Explain']
"My philosophy is: I can’t fix the country or the world or even the town, but I can brighten my own corner",['Explain']
" It doesn’t matter what any of the differences that we can divide ourselves with, if your neighbor’s house is burning down, you run to put the fire out",['Explain']
"I’m not going to sit around, talk about it",['Explain']
 I’m just going to do something about it,['Explain']
And that’s sort of what the Thanksgiving dinner is all about,['Explain']
"That would be my hope for America, that everybody would just brighten the corner where they are.",['Explain']
"We checked in with Scott again this year, and he’s still running those takeaway dinners",['Explain']
"Last year, he served 100 people.",['Explain']
 It was just a weird weird time.,['Explain']
"You know, and… It is so bananas to think back to it now.",['Explain']
"But I really do think that it generally felt, just, good to do something",['Explain']
And I’m the first person to say that technology is not the solution to a lot of problems.,['Explain']
"ut it is nice when there is something where, like, you can think of a way to do something that just wouldn’t be possible otherwise",['Explain']
"And, again, hopefully, if you’ve done your job right, the technology somewhat melts away, and it’s just communication.",['Explain']
It’s just people. ,['Explain']
 And it continues today. ,['Explain']
"eah. It’s still what we use to record, you know, a lot of interviews",['Explain']
And it’s really opened us up to connect people who have something to say to each other but they’re not in the same place. ,['Explain']
"I always used to joke with people that whenever there’s a zombie apocalypse, right, I’m not going to be much use because a lot of my skills have to do with plugging things together and, like, electronics and computers. ",['Explain']
"But in this case, all these computer nerdy skills actually came in handy when it had to actually wire things together. ",['Explain']
"So you know, that was nice. ",['Explain']
That’s all for this week’s episode. ,['Explain']
It was produced by Max Jungreis and Jud Esty-Kendall,['Explain']
