span,label
"Tonight, I’m going to try to make the case that inviting a loved one, a friend or even a stranger to record a meaningful interview with you just might turn out to be one of the most important moments in that person’s life, and in yours…",['Declarative Clause']
Dave had won the TED Prize…. ,['Declarative Clause']
And that night he was on stage to reveal a brand new idea. ,['Declarative Clause']
"Here is my wish: that you will help us take everything we’ve learned through StoryCorps and bring it to the world, so that anyone can easily record a meaningful interview with another human being which will then be archived for history.",['Declarative Clause']
"Over the past couple of months, the team at StoryCorps has been working furiously to create an app that will bring StoryCorps out of our booths, so that it can be experienced by anyone, anywhere, anytime. ",['Declarative Clause']
"Together we can create an archive of the wisdom of humanity, and maybe in doing so, we’ll learn to listen a little more and shout a little less. ",['Declarative Clause']
Maybe these conversations will remind us what is really important. ,['Declarative Clause']
"And maybe, just maybe, it will help us recognize that simple truth that every life, every single life, matters equally and infinitely. ",['Declarative Clause']
Thank you very much. ,['Declarative Clause']
"And just like that, one of the largest barriers to participating in StoryCorps was gone. ",['Declarative Clause']
"Grandpa, tell me about your parents…",['Imperative Clause']
What was your first impression when you came to America?,['Interrogative Clause']
Can you share one of the happiest memories in your lifetime?,['Declarative Clause']
Tell me what you were like as a child and how did you like to spend your time…,['Imperative Clause']
"My advice is don’t grow up, it’s a trap!",['Declarative Clause']
 In this episode… stories from beyond the recording booth…,['Declarative Clause']
  I’m Michael Garofalo.,['Declarative Clause']
And I’m Jasmyn Morris,['Declarative Clause']
From NPR… this is StoryCorps Then and Now… celebrating 20 years of StoryCorps.,['Declarative Clause']
"A few months after the app came out, there was a perfect opportunity to get people to use it…",['Declarative Clause']
Thanksgiving – a holiday known for putting family members in the same room.,['Declarative Clause']
So that year… we asked people to use the app when they went home for the holidays,['Declarative Clause']
 We called it the Great Thanksgiving Listen… and it’s actually become a once-a-year tradition.,['Declarative Clause']
"The hope was that we could get enough people to interview each other… that we’d document an entire generation in one day… like we said, big ideas. ",['Declarative Clause']
"Anyway, the interviews started coming in… from people’s kitchens, hotel rooms… and even one from inside a parked car at a strip mall in Iowa…",['Declarative Clause']
We asked that person who recorded that one  to walk us through that experience…,['Declarative Clause']
Hi my name is Kara Masteller and I interviewed my grandfather in my 1994 Buick,['Declarative Clause']
How did you know that grandma was the one?,['Interrogative Clause']
"Well, she was a good looker",['Declarative Clause']
 We fit together.,['Declarative Clause']
We were a good pair.,['Declarative Clause']
"My grandma, everyone referred to her as like a spicy meatball. ",['Declarative Clause']
"She swore a lot, but she looked so innocent that no one ever expected her to say the things that she said.",['Declarative Clause']
Were you nervous to propose to her?,['Interrogative Clause']
No,['Declarative Clause']
"We had something to say, we said it",['Declarative Clause']
Like you.,['Declarative Clause']
What are the keys to a happy marriage?,['Interrogative Clause']
"Well if something happens just say, ‘I’m sorry’ and get it over with",['Declarative Clause']
 There’s no reason to carry on,['Declarative Clause']
" I just say ‘I’m sorry. I love ya,’ and that was the whole story.",['Declarative Clause']
I was really surprised by my grandpa saying sorry,['Declarative Clause']
I’ve never heard him say sorry.,['Declarative Clause']
 How would you like to be remembered?,['Interrogative Clause']
Remem—? Ha,['Declarative Clause']
Do you want to be remembered as like a real tough guy? Or…,['Interrogative Clause']
"Yeah, I was a pretty soft guy.",['Declarative Clause']
 You intimidated me when I was little.,['Declarative Clause']
I did?,['Interrogative Clause']
Yeah. You did,['Declarative Clause']
 Are you happy about the life you’ve lived?,['Interrogative Clause']
Oh yeah. It wasn’t the easiest life back in them days.,['Interrogative Clause']
Mother died when I was four. ,['Interrogative Clause']
And it was a tough life.,['Interrogative Clause']
He tells one story about how he was eight or nine and he was ice skating on the river and he fell through,['Declarative Clause']
He didn’t have hot water wherever he was living with his dad,['Declarative Clause']
So he broke into the school and just took a hot shower in the school.,['Declarative Clause']
I think that says a lot about his childhood that there was really no one there to help him get out of the water or keep him warm.,['Declarative Clause']
"Last April he was diagnosed with Alzheimer’s, and I had never really heard him say much about it.",['Declarative Clause']
 What do you think about Alzheimer’s?,['Interrogative Clause']
Not much you can do,['Declarative Clause']
I even can’t remember some names now myself.,['Declarative Clause']
So maybe I have got it,['Declarative Clause']
I don’t know.,['Declarative Clause']
" And when he said, ‘I don’t know what it would be like to have it",['Declarative Clause']
That was difficult for me,['Declarative Clause']
" So then I had to ask a follow-up just out of, I don’t know, self-preservation because I thought I was gonna cry.",['Declarative Clause']
"As people age, do you have any advice for them as they get older?",['Interrogative Clause']
It’s coming.,['Declarative Clause']
 Don’t fight it. ,['Declarative Clause']
Just roll with.,['Imperative Clause']
 I mean real life.,['Declarative Clause']
 Live it.,['Imperative Clause']
It’s wonderful.,['Declarative Clause']
Thank you grandpa.,['Declarative Clause']
After the interview my grandpa and I talked a lot more,['Declarative Clause']
"The last thing he said \n(laughs) before we got out of the car was, ‘Let’s give ‘em hell kiddo.",['Declarative Clause']
That’s Kara Masteller with her grandfather James Kennicott from her 1994 Buick in an Iowa parking lot…,['Declarative Clause']
